logfc,adjpv,entrez,symbol
1.94034,0.00113334,6658,SOX3
1.30118,0.0110639,6723,SRM
-1.47014,0.00607466,6867,TACC1
-1.48662,0.00453467,6934,TCF7L2
1.51944,0.00356985,6947,TCN1
1.1568,0.0113312,6990,DYNLT3
1.13503,0.009727,7022,TFAP2C
-1.06441,0.00350235,7026,NR2F2
-2.18078,0.00615388,7035,TFPI
2.31027,0.00511478,7069,THRSP
1.37993,0.00664028,7074,TIAM1
-1.52765,0.0156925,7078,TIMP3
-1.09914,0.0234484,7113,TMPRSS2
1.08269,0.00256151,7164,TPD52L1
1.00257,0.00620792,7280,TUBB2A
-1.14983,0.00620108,7286,TUFT1
1.43029,0.00247386,7366,UGT2B15
-1.40356,0.00421229,7402,UTRN
1.18665,0.0228897,7456,WIPF1
-1.68675,0.00170979,7464,CORO2A
-1.06108,0.0148073,7499,XG
1.69136,0.000916282,7803,PTP4A1
1.45078,0.00359225,7804,LRP8
-1.97419,0.0152545,7832,BTG2
-1.49096,0.0165182,7852,CXCR4
-3.28019,0.00169584,7903,ST8SIA4
-1.00135,0.0277757,7991,TUSC3
-3.10389,0.00213258,8000,PSCA
1.88683,0.00243745,8140,SLC7A5
1.38309,0.0080295,8309,ACOX2
-1.02622,0.00596324,8334,HIST1H2AC
-1.08085,0.00170979,8347,HIST1H2BC
-1.13503,0.0129634,8365,HIST1H4H
-1.19074,0.0207645,8412,BCAR3
-1.48655,0.0155826,8418,CMAHP
-3.13668,0.00995554,8537,BCAS1
1.19459,0.00518156,8553,BHLHE40
-1.64463,0.0430964,8633,UNC5C
-2.51556,0.0169198,8644,AKR1C3
1.10663,0.00246373,8732,RNGTT
-1.82442,0.00280658,8835,SOCS2
-1.73747,0.00170979,8850,KAT2B
1.07614,0.0104893,8882,ZPR1
1.05386,0.0182525,8891,EIF2B3
-1.38962,0.00328184,8991,SELENBP1
-1.22843,0.0122997,9021,SOCS3
-1.40701,0.005032,9052,GPRC5A
1.0054,0.0340988,9136,RRP9
2.59634,0.00358717,9214,FCMR
-1.02822,0.0219451,9223,MAGI1
-2.18569,0.00257819,9353,SLIT2
1.66497,0.00226901,9423,NTN1
1.05964,0.00881365,9424,KCNK6
-1.89506,0.00276593,9444,QKI
1.84229,0.00374053,9454,HOMER3
1.1243,0.0107966,9532,BAG2
1.82881,0.00197506,9536,PTGES
-1.98859,0.00263429,9568,GABBR2
-2.29893,0.00254594,9582,APOBEC3B
-1.00004,0.0143538,9584,RBM39
-2.03329,0.00213258,9619,ABCG1
1.29659,0.0321573,9645,MICAL2
1.53552,0.0203497,9687,GREB1
1.12753,0.0150145,9718,ECE2
-1.85997,0.00915126,9764,KIAA0513
1.17512,0.00293106,9886,RHOBTB1
-1.88679,0.00395519,9915,ARNT2
1.02833,0.0092831,9933,PUM3
1.63349,0.0140817,9949,AMMECR1
-1.13204,0.009727,9975,NR1D2
-1.52161,0.00113334,10057,ABCC5
-1.00927,0.00621898,10079,ATP9A
-1.09525,0.0127202,10103,TSPAN1
1.43224,0.00653418,10125,RASGRP1
-1.20237,0.010624,10133,OPTN
-1.4978,0.00378308,10186,LHFPL6
1.11157,0.0138153,10202,DHRS2
-1.0951,0.0132922,10207,PATJ
1.22647,0.025232,10322,SMYD5
-1.1646,0.00737512,10370,CITED2
-2.30506,0.0151692,10396,ATP8A1
1.00157,0.00113334,10439,OLFM1
1.66553,0.0043428,10468,FST
-1.09087,0.00549346,10475,TRIM38
-1.00594,0.0080295,10499,NCOA2
-2.007,0.00498996,10725,NFAT5
-1.23418,0.00979283,10769,PLK2
1.0634,0.00745643,10785,WDR4
1.09728,0.00711168,10799,RPP40
1.32755,0.00143886,11031,RAB31
-1.71183,0.00808842,11037,STON1
5.26883,0.00119438,11098,PRSS23
-1.08172,0.00263429,11138,TBC1D8
1.34441,0.0436797,11248,NXPH3
1.0549,0.00235894,11260,XPOT
-1.34713,0.0105634,22807,IKZF2
-1.39497,0.0171942,22837,COBLL1
1.07005,0.00451864,22843,PPM1E
-1.21508,0.00170979,22941,SHANK2
-1.03331,0.00143559,22943,DKK1
-1.42389,0.015794,22998,LIMCH1
2.25226,0.00143559,23089,PEG10
-1.18786,0.00497851,23112,TNRC6B
-2.38845,0.00391649,23180,RFTN1
-1.06242,0.030225,23213,SULF1
1.2248,0.00684156,23306,NEMP1
-1.02503,0.0383071,23321,TRIM2
-1.6172,0.0174892,23362,PSD3
-1.21657,0.00258841,23363,OBSL1
2.58171,0.00525356,23493,HEY2
2.00462,0.0184447,23657,SLC7A11
1.37012,0.00929005,23670,TMEM2
-1.35513,0.00698349,23710,GABARAPL1
1.55452,0.0173247,23764,MAFF
-1.27608,0.00459606,25805,BAMBI
-1.77648,0.00830896,25837,RAB26
1.39534,0.0144963,25976,TIPARP
1.03242,0.0022824,25987,TSKU
-1.03135,0.0120921,26094,DCAF4
1.92385,0.00247386,26353,HSPB8
1.49966,0.0290327,26577,PCOLCE2
1.1114,0.017688,26747,NUFIP1
-1.15982,0.0017623,26751,SH3YL1
-2.28691,0.0121658,26960,NBEA
-1.24131,0.00413933,26996,GPR160
-1.00887,0.0208675,26999,CYFIP2
-1.75713,0.00665976,27031,NPHP3
1.05366,0.044247,27242,TNFRSF21
2.40074,0.00531664,27290,SPINK4
3.05119,0.0116531,27295,PDLIM3
-1.55907,0.00617645,27314,RAB30
1.29984,0.0359723,27340,UTP20
1.11797,0.00421229,28966,SNX24
-1.13737,0.0133023,28970,C11orf54
-1.3626,0.0139368,29121,CLEC2D
-2.5308,0.00626565,29760,BLNK
-1.32136,0.0434678,29896,TRA2A
1.10751,0.00958747,29902,FAM216A
-1.20218,0.00538532,29923,HILPDA
2.05189,0.0155505,29948,OSGIN1
5.03309,0.0020913,50604,IL20
1.12599,0.0133479,50861,STMN3
-1.09549,0.0114445,50865,HEBP1
2.0629,0.00635649,51083,GAL
-1.356,0.0409057,51090,PLLP
1.21929,0.0115986,51154,MRTO4
-2.29375,0.00525283,51170,HSD17B11
2.06512,0.0124691,51191,HERC5
2.50717,0.0051063,51195,RAPGEFL1
1.07193,0.00718574,51265,CDKL3
-1.18565,0.00501492,51306,FAM13B
-1.41109,0.0032767,51474,LIMA1
1.05777,0.00635649,51491,NOP16
-1.20191,0.0218378,51706,CYB5R1
-1.22132,0.0100253,51741,WWOX
-1.18114,0.0049547,51752,ERAP1
1.2376,0.0209075,53340,SPA17
-2.46096,0.0132952,54097,FAM3B
-1.21328,0.00487923,54103,GSAP
-1.49741,0.00487923,54453,RIN2
1.41875,0.0118756,54512,EXOSC4
-1.57035,0.0220364,54800,KLHL24
-1.23128,0.00472553,54828,BCAS3
-1.29366,0.00569022,54843,SYTL2
-1.19011,0.0111399,54852,PAQR5
1.18944,0.0143473,54855,FAM46C
1.05732,0.00557902,54865,GPATCH4
-1.02027,0.0255692,54880,BCOR
1.57142,0.00243745,54898,ELOVL2
1.04996,0.0156925,55008,HERC6
-1.16693,0.0489039,55088,CCDC186
1.07526,0.0111363,55132,LARP1B
1.15729,0.0146258,55154,MSTO1
1.14883,0.0080295,55157,DARS2
-1.0489,0.00765777,55213,RCBTB1
-1.35034,0.00444765,55332,DRAM1
1.03209,0.0219451,55540,IL17RB
1.07168,0.010741,55622,TTC27
1.31144,0.00469419,55646,LYAR
1.0846,0.0470189,55703,POLR3B
-1.15143,0.00407671,55754,TMEM30A
-1.51348,0.0274396,55809,TRERF1
-1.02257,0.0462167,56271,BEX4
1.01,0.00226901,56902,PNO1
-1.36182,0.00170979,56925,LXN
-3.7145,0.00247386,57007,ACKR3
-1.1056,0.00958747,57118,CAMK1D
-1.57699,0.00607927,57167,SALL4
-1.15912,0.0127202,57182,ANKRD50
-1.61484,0.0129634,57185,NIPAL3
-1.03442,0.0140519,57189,KIAA1147
-1.79756,0.00398489,57198,ATP8B2
-2.10579,0.0337774,57214,CEMIP
-1.33882,0.00734403,57326,PBXIP1
-1.64287,0.00169584,57419,SLC24A3
-1.33746,0.00421229,57491,AHRR
-1.23071,0.0116901,57530,CGN
-2.11031,0.0387474,57687,VAT1L
-1.19464,0.0146258,58473,PLEKHB1
-1.65937,0.00772471,59084,ENPP5
-1.68599,0.00538217,59269,HIVEP3
-3.10207,0.00929719,59277,NTN4
1.03131,0.00413436,60436,TGIF2
2.01718,0.0105751,60598,KCNK15
-1.1803,0.0127527,63027,SLC22A23
-1.20553,0.0162043,64081,PBLD
-1.90405,0.0104893,64097,EPB41L4A
1.02665,0.0070896,64318,NOC3L
1.41908,0.0164135,64377,CHST8
1.73311,0.00280658,64699,TMPRSS3
-1.01705,0.0166928,64754,SMYD3
-2.33478,0.00758766,64759,TNS3
1.0532,0.00317383,64798,DEPTOR
-1.08973,0.00531664,65084,TMEM135
1.32465,0.00981661,79080,CCDC86
1.28528,0.0081787,79084,WDR77
